artifact_id,copied_filename,original_filename,original_path,archive_path,tier,artifact_type,experiment,dataset_version,model,relevance,source_commit,date,sha256,file_size,original_or_derived,description
ART_0045,test_c_environment_failure.csv,test_c_environment_failure.csv,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/data/stress_tests/test_c_environment_failure.csv,Research Paper/06_ROBUSTNESS/06_STRESS_DATA/test_c_environment_failure.csv,TIER A,general,CURRENT_FINAL_EXPERIMENT,Stress Test Datasets,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,f9ab5555443da507920ef2206553372514014e93d5f80cb79ffb69eb4ceae6cd,211049,ORIGINAL-COPY,Copied from data/stress_tests/test_c_environment_failure.csv
ART_0046,test_d_single_modality.csv,test_d_single_modality.csv,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/data/stress_tests/test_d_single_modality.csv,Research Paper/06_ROBUSTNESS/06_STRESS_DATA/test_d_single_modality.csv,TIER A,general,CURRENT_FINAL_EXPERIMENT,Stress Test Datasets,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,0f38037269ed965ea041588e59a9e63be2f715e9f7ca8d3a7ce1663e44385bde,222453,ORIGINAL-COPY,Copied from data/stress_tests/test_d_single_modality.csv
ART_0047,test_e_silent_cheating.csv,test_e_silent_cheating.csv,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/data/stress_tests/test_e_silent_cheating.csv,Research Paper/06_ROBUSTNESS/06_STRESS_DATA/test_e_silent_cheating.csv,TIER A,general,CURRENT_FINAL_EXPERIMENT,Stress Test Datasets,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,9e56562f67c26a6096327cbe485c1ba7fbb2681941bf79bfdb9eb16d5f0d90e7,224768,ORIGINAL-COPY,Copied from data/stress_tests/test_e_silent_cheating.csv
ART_0048,claim_evidence_matrix.md,claim_evidence_matrix.md,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/docs/claim_evidence_matrix.md,Research Paper/02_RESEARCH_DESIGN/06_HYPOTHESES/claim_evidence_matrix.md,TIER A,general,ALL,UNKNOWN,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:13:07,a24ba6f91b6a73663f263d2eb67bdae52ff5edacd36a8ab40f1cb077954482bd,3017,ORIGINAL-COPY,Copied from docs/claim_evidence_matrix.md
ART_0049,dataset_final.md,dataset_final.md,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/docs/dataset_final.md,Research Paper/12_DATASETS/05_DATASET_AUDITS/dataset_final.md,TIER A,general,ALL,UNKNOWN,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:57:41,c9f93054d6ff8c15a6833dcac987257e8326a40f6f4e48154f43b584eae09c5f,3151,ORIGINAL-COPY,Copied from docs/dataset_final.md
ART_0050,data_schema.md,data_schema.md,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/docs/data_schema.md,Research Paper/02_RESEARCH_DESIGN/07_EXPERIMENT_DESIGN/data_schema.md,TIER A,general,ALL,UNKNOWN,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,f35b0ed0aea4f8a01c5a056ffc27a833951b6af7700ee5de4d32b9a205d18f8d,3143,ORIGINAL-COPY,Copied from docs/data_schema.md
ART_0051,experiment_pipeline_audit.md,experiment_pipeline_audit.md,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/docs/experiment_pipeline_audit.md,Research Paper/02_RESEARCH_DESIGN/07_EXPERIMENT_DESIGN/experiment_pipeline_audit.md,TIER A,general,ALL,UNKNOWN,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,fe778dcf4ba56011892994a0325bd8a383a24cade2b34e4ef13d02b21c45aee8,2978,ORIGINAL-COPY,Copied from docs/experiment_pipeline_audit.md
ART_0052,experiment_pipeline_report.md,experiment_pipeline_report.md,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/docs/experiment_pipeline_report.md,Research Paper/02_RESEARCH_DESIGN/07_EXPERIMENT_DESIGN/experiment_pipeline_report.md,TIER A,general,ALL,UNKNOWN,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,9bea63791aa1318769b7846e8efe770d01c47bd2cfd142b1834b8a5c2b2ac0a2,4505,ORIGINAL-COPY,Copied from docs/experiment_pipeline_report.md
ART_0053,final_audit.md,final_audit.md,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/docs/final_audit.md,Research Paper/02_RESEARCH_DESIGN/07_EXPERIMENT_DESIGN/final_audit.md,TIER A,general,ALL,UNKNOWN,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:56:29,92f90fb5cf9e3eeca8961fab0c1ad013a8bc3cac5656e2232fd4ff623a0525c5,6104,ORIGINAL-COPY,Copied from docs/final_audit.md
ART_0054,fusion_architecture.md,fusion_architecture.md,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/docs/fusion_architecture.md,Research Paper/02_RESEARCH_DESIGN/07_EXPERIMENT_DESIGN/fusion_architecture.md,TIER A,general,ALL,UNKNOWN,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,061845312e6a3af86c40ebf031d315a29607b8c9755856a7ab43a3a3cad660df,4387,ORIGINAL-COPY,Copied from docs/fusion_architecture.md
ART_0055,repository_cleanup_report.md,repository_cleanup_report.md,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/docs/repository_cleanup_report.md,Research Paper/02_RESEARCH_DESIGN/07_EXPERIMENT_DESIGN/repository_cleanup_report.md,TIER A,general,ALL,UNKNOWN,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,8998d1a6076f62b84e24207ce153eac174f7a73c17a310cf03c219ddb76a8f79,5959,ORIGINAL-COPY,Copied from docs/repository_cleanup_report.md
ART_0056,repository_final_state.md,repository_final_state.md,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/docs/repository_final_state.md,Research Paper/02_RESEARCH_DESIGN/07_EXPERIMENT_DESIGN/repository_final_state.md,TIER A,general,ALL,UNKNOWN,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:56:40,29d441b9aa0010c7877b14bae92cf3c5681332b7c92bd69f49ee610ea53df037,1475,ORIGINAL-COPY,Copied from docs/repository_final_state.md
ART_0057,repository_structure.md,repository_structure.md,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/docs/repository_structure.md,Research Paper/02_RESEARCH_DESIGN/07_EXPERIMENT_DESIGN/repository_structure.md,TIER A,general,ALL,UNKNOWN,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,6903782cd046e14ed4e022207612798cd0e3633ba1b31b87cad753499cae8a11,3099,ORIGINAL-COPY,Copied from docs/repository_structure.md
ART_0058,fusion_files.png,fusion_files.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/docs/assets/fusion_files.png,Research Paper/02_RESEARCH_DESIGN/07_EXPERIMENT_DESIGN/fusion_files.png,TIER A,general,ALL,UNKNOWN,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,776ff05af9091f724ba82e60e7c7aa6f1f9cd757c55e1072e170698f330b529a,15985,ORIGINAL-COPY,Copied from docs/assets/fusion_files.png
ART_0059,Complete_Plan.md,Complete_Plan.md,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/docs/project/Complete_Plan.md,Research Paper/02_RESEARCH_DESIGN/01_RESEARCH_PLAN/Complete_Plan.md,TIER A,general,ALL,UNKNOWN,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,dc9df116432db9347eace95cb032b232a0cfed60044435df69962f0a7d4a0570,64689,ORIGINAL-COPY,Copied from docs/project/Complete_Plan.md
ART_0060,ONE_WEEK_SPRINT_PLAN.md,ONE_WEEK_SPRINT_PLAN.md,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/docs/project/ONE_WEEK_SPRINT_PLAN.md,Research Paper/02_RESEARCH_DESIGN/02_SPRINT_PLAN/ONE_WEEK_SPRINT_PLAN.md,TIER A,general,ALL,UNKNOWN,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,95ec8fa50192a64d54a1407b9e29ee2d335b16eec78a61699d4237799d848de9,59857,ORIGINAL-COPY,Copied from docs/project/ONE_WEEK_SPRINT_PLAN.md
ART_0061,Literature_Review_and_Novelty_Assessment.pdf,Literature_Review_and_Novelty_Assessment.pdf,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/docs/research/Literature_Review_and_Novelty_Assessment.pdf,Research Paper/02_RESEARCH_DESIGN/03_LITERATURE_REVIEW/Literature_Review_and_Novelty_Assessment.pdf,TIER A,general,ALL,UNKNOWN,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,1bf49329340c49e08ddda181da11faf787c6d52f7cda8721dda874649aa01baa,371552,ORIGINAL-COPY,Copied from docs/research/Literature_Review_and_Novelty_Assessment.pdf
ART_0062,Research Paper - Execution Plan Split.pdf,Research Paper - Execution Plan Split.pdf,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/docs/research/Research Paper - Execution Plan Split.pdf,Research Paper/02_RESEARCH_DESIGN/03_LITERATURE_REVIEW/Research Paper - Execution Plan Split.pdf,TIER A,general,ALL,UNKNOWN,N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-08-29 13:31:31,69dbf7ea02fd912db8cd8b0e8c75a5611ff510dbc99b11c03ef5ae41d3e6d22d,372684,ORIGINAL-COPY,Copied from docs/research/Research Paper - Execution Plan Split.pdf
ART_0063,hist_ablation.py,ablation.py,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/ablation.py,Research Paper/13_HISTORY/04_EXPERIMENT_EVOLUTION/hist_ablation.py,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,a4d71e3d047988d4e9a0acffdfa3e35926d1ac47206bb09e7b52f7b8b1d20150,1747,ORIGINAL-COPY,Copied from experiments/ablation.py
ART_0064,hist_baselines.py,baselines.py,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/baselines.py,Research Paper/13_HISTORY/04_EXPERIMENT_EVOLUTION/hist_baselines.py,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,6dd764d064b97ad06bc98da3973762a25255bd3ac7c5bda0a0300a20c2630eeb,2069,ORIGINAL-COPY,Copied from experiments/baselines.py
ART_0065,hist_evaluator.py,evaluator.py,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/evaluator.py,Research Paper/13_HISTORY/04_EXPERIMENT_EVOLUTION/hist_evaluator.py,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,14ec96c73b9981a89e9f0418ddd8fa834964e49301d83300cfbe0fc64cd01315,3097,ORIGINAL-COPY,Copied from experiments/evaluator.py
ART_0066,hist_generate_fake_predictions.py,generate_fake_predictions.py,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/generate_fake_predictions.py,Research Paper/13_HISTORY/04_EXPERIMENT_EVOLUTION/hist_generate_fake_predictions.py,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,01d12684653bb35a5f138c20833adc591fa13f5bd9261b1d3792473fd8202f9d,1982,ORIGINAL-COPY,Copied from experiments/generate_fake_predictions.py
ART_0067,hist_metrics.py,metrics.py,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/metrics.py,Research Paper/13_HISTORY/04_EXPERIMENT_EVOLUTION/hist_metrics.py,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,c59852cf66e37f4b69896befa607c23ef7b547a11ea4898ba5f2f0dcd2715210,3236,ORIGINAL-COPY,Copied from experiments/metrics.py
ART_0068,hist_visualize.py,visualize.py,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/visualize.py,Research Paper/13_HISTORY/04_EXPERIMENT_EVOLUTION/hist_visualize.py,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,61b47a24cd596a007f8a484c5830ba283086c3ed4c95ad271485e3a1a5f66767,2838,ORIGINAL-COPY,Copied from experiments/visualize.py
ART_0069,hist_ablation_comparison.png,ablation_comparison.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/figures/ablation_comparison.png,Research Paper/10_FIGURES/11_OTHER/hist_ablation_comparison.png,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,6431576e7a8d29feaeb091c3e4d0b10df3262cafe0494b784838d3c5f9234e49,174724,ORIGINAL-COPY,Copied from experiments/figures/ablation_comparison.png
ART_0070,hist_auc_comparison.png,auc_comparison.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/figures/auc_comparison.png,Research Paper/10_FIGURES/11_OTHER/hist_auc_comparison.png,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,dce3f7ec4497c85e7fd17bfc3896e4c325625cca16e1f3449f5645138853dd6e,188586,ORIGINAL-COPY,Copied from experiments/figures/auc_comparison.png
ART_0071,hist_calibration_attention.png,calibration_attention.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/figures/calibration_attention.png,Research Paper/10_FIGURES/11_OTHER/hist_calibration_attention.png,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,896504d9108446d2ec7d287cc62aa25694f7bdb2df5ce7d1d99a617024a247cf,133729,ORIGINAL-COPY,Copied from experiments/figures/calibration_attention.png
ART_0072,hist_confusion_attention_fusion.png,confusion_attention_fusion.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/figures/confusion_attention_fusion.png,Research Paper/10_FIGURES/11_OTHER/hist_confusion_attention_fusion.png,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,efd58d7da4de0d01a0692fda60d610473c1eaa1341c5085e1c9548d0c546de5d,22229,ORIGINAL-COPY,Copied from experiments/figures/confusion_attention_fusion.png
ART_0073,hist_confusion_matrix_attention.png,confusion_matrix_attention.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/figures/confusion_matrix_attention.png,Research Paper/10_FIGURES/11_OTHER/hist_confusion_matrix_attention.png,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,b8e6c1adbf2268e74d2e2a1ee077ba87f6eaa17c8e8bd595fae504b1d0aa4e35,89374,ORIGINAL-COPY,Copied from experiments/figures/confusion_matrix_attention.png
ART_0074,hist_model_comparison_auc.png,model_comparison_auc.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/figures/model_comparison_auc.png,Research Paper/10_FIGURES/11_OTHER/hist_model_comparison_auc.png,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,bc217837a14b8c73dbdc3e5abb8b904b19533beb386027d8a044d958eabe5eb1,44982,ORIGINAL-COPY,Copied from experiments/figures/model_comparison_auc.png
ART_0075,hist_pr_curves.png,pr_curves.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/figures/pr_curves.png,Research Paper/10_FIGURES/11_OTHER/hist_pr_curves.png,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,f75f81463cb8c4f705606a5a892b38859584a4c0ae66cbff15b1ecf8430ecac6,150365,ORIGINAL-COPY,Copied from experiments/figures/pr_curves.png
ART_0076,hist_roc_curves.png,roc_curves.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/figures/roc_curves.png,Research Paper/10_FIGURES/11_OTHER/hist_roc_curves.png,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,f49af0444aa66192c6d80d3ec6452c05b883a480718e35cba14566be93b5330c,106587,ORIGINAL-COPY,Copied from experiments/figures/roc_curves.png
ART_0077,hist_stress_test_degradation.png,stress_test_degradation.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/figures/stress_test_degradation.png,Research Paper/10_FIGURES/11_OTHER/hist_stress_test_degradation.png,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,06aaa253bd45969a82811865162ff8dea3273cc8450114c4033de60858306475,161760,ORIGINAL-COPY,Copied from experiments/figures/stress_test_degradation.png
ART_0078,hist_fake_predictions.csv,fake_predictions.csv,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/results/fake_predictions.csv,Research Paper/13_HISTORY/04_EXPERIMENT_EVOLUTION/hist_fake_predictions.csv,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,c974e6c00cfc2294f13337b1c72d9398c96d7a108a8e086867f3ae4a0f744272,87591,ORIGINAL-COPY,Copied from experiments/results/fake_predictions.csv
ART_0079,hist_results.json,results.json,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/results/results.json,Research Paper/13_HISTORY/04_EXPERIMENT_EVOLUTION/hist_results.json,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,59577b06cbd1b68957a9c19ce1c05bc020828d38bd59d1fe2b3ef9b1006ee7e6,2042,ORIGINAL-COPY,Copied from experiments/results/results.json
ART_0080,hist_results_table.csv,results_table.csv,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/results/results_table.csv,Research Paper/13_HISTORY/04_EXPERIMENT_EVOLUTION/hist_results_table.csv,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,90dc5c6ad121d055a407fbf2a8b3734c7340008c4b157803f4859d3170d9b2e5,740,ORIGINAL-COPY,Copied from experiments/results/results_table.csv
ART_0081,hist_stress_results.csv,stress_results.csv,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/results/stress_tests/stress_results.csv,Research Paper/13_HISTORY/04_EXPERIMENT_EVOLUTION/hist_stress_results.csv,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,54c105b8b5133b88b9276959bd05f3af98dad560b2ee5677137beeedb6db511d,9352,ORIGINAL-COPY,Copied from experiments/results/stress_tests/stress_results.csv
ART_0082,hist_stress_results.json,stress_results.json,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/experiments/results/stress_tests/stress_results.json,Research Paper/13_HISTORY/04_EXPERIMENT_EVOLUTION/hist_stress_results.json,TIER C,general,HISTORICAL,UNKNOWN,N/A,TIER C,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 15:13:49,5e79356b912d98c0dbb8951b970165a5ca1b5d2939deb9bd4afffb35e9b5d7a5,21568,ORIGINAL-COPY,Copied from experiments/results/stress_tests/stress_results.json
ART_0083,current_final_ablation_comparison.png,ablation_comparison.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/figures/final/ablation_comparison.png,Research Paper/05_ABLATION/01_RESULTS/current_final_ablation_comparison.png,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:12:28,ab4cc11697d669e65042e55c7405c33e0df0679b5513de61259a8d896fa76edc,174685,ORIGINAL-COPY,Copied from figures/final/ablation_comparison.png
ART_0084,current_final_auc_comparison.png,auc_comparison.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/figures/final/auc_comparison.png,Research Paper/04_RESULTS/02_CURRENT_FINAL_EXPERIMENT/04_FIGURES/current_final_auc_comparison.png,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:12:27,a75c57619a0bae8b69c910225a393fdbf39ce3f6568270483c268a6b48d9179a,190905,ORIGINAL-COPY,Copied from figures/final/auc_comparison.png
ART_0085,current_final_calibration_attention.png,calibration_attention.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/figures/final/calibration_attention.png,Research Paper/08_EXPLAINABILITY/01_RESULTS/current_final_calibration_attention.png,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:12:28,6a6697dc995610b3697a3f8f242949f8206c1c060a119c86c36aee03a724cde3,156787,ORIGINAL-COPY,Copied from figures/final/calibration_attention.png
ART_0086,current_final_confusion_matrix_attention.png,confusion_matrix_attention.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/figures/final/confusion_matrix_attention.png,Research Paper/08_EXPLAINABILITY/01_RESULTS/current_final_confusion_matrix_attention.png,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:12:28,ec129ea661f29d70f7cc88746209c2fda4ae45884ea9ccc79dd8ab1f9b9173af,111219,ORIGINAL-COPY,Copied from figures/final/confusion_matrix_attention.png
ART_0087,current_final_pr_curves.png,pr_curves.png,/media/adi/New Volume1/CUSAT Academics/Research Paper/NOVEL-FRAMEWORK-FOR-MALPRACTICE-DETECTION-DURING-ONLINE-EXAM/figures/final/pr_curves.png,Research Paper/04_RESULTS/02_CURRENT_FINAL_EXPERIMENT/04_FIGURES/current_final_pr_curves.png,TIER A,general,CURRENT_FINAL_EXPERIMENT,Dataset 3 (Final Balanced),N/A,TIER A,ea95f5a0fb006bc09285f82e0de2905b9a7f826e,2026-09-04 16:12:28,4281c09fbaff4928748b1365a71aa4608d881f706047fac7fecac573facacca4,294771,ORIGINAL-COPY,Copied from figures/final/pr_curves.png
